time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1979-01-02T15:26:26.800Z,51.792,-173.234,35,4.6,mb,,,,,us,usp0000y8j,2014-11-06T23:21:55.603Z,"80 km SE of Atka, Alaska",earthquake,,,,,reviewed,us,us
1979-01-02T15:31:54.400Z,35.905,140.04,80,4.8,mb,,,,,us,usp0000y8k,2014-11-06T23:21:55.605Z,"3 km W of Toride, Japan",earthquake,,,,,reviewed,us,us
1979-01-02T15:47:40.190Z,33.9295,-118.6688333,5.85,2.61,ml,30,73,0.1369,0.27,ci,ci3345280,2016-04-02T07:22:59.959Z,"12km S of Malibu Beach, CA",earthquake,0.6,1.71,0.312,3,reviewed,ci,ci
1979-01-02T15:50:09.310Z,33.9385,-118.6763333,12.95,2.59,ml,33,72,,0.3,ci,ci3345281,2016-04-02T13:48:11.773Z,"10km S of Malibu Beach, CA",earthquake,0.65,0.81,0.357,4,reviewed,ci,ci
1979-01-02T18:16:35.260Z,33.9118333,-118.6905,12.7,3.28,ml,31,77,,0.26,ci,ci3345286,2016-04-02T00:56:41.772Z,"14km S of Malibu Beach, CA",earthquake,0.74,0.79,0.187,7,reviewed,ci,ci
1979-01-02T18:51:52.700Z,-22.45,-67.448,168,4.7,mb,,,,,us,usp0000y8n,2014-11-06T23:21:55.607Z,"92 km ENE of San Pedro de Atacama, Chile",earthquake,,,,,reviewed,us,us
1979-01-02T19:50:45.900Z,4.846,62.082,10,5.1,mb,,,,,us,usp0000y8p,2014-11-06T23:21:55.608Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,us
1979-01-02T21:21:08.900Z,4.754,62.057,10,4.9,mb,,,,,us,usp0000y8q,2014-11-06T23:21:55.610Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,us
1979-01-02T22:29:57.790Z,33.9161667,-118.6808333,7.37,2.53,mh,18,147,,0.31,ci,ci3345300,2016-04-02T01:00:00.622Z,"13km S of Malibu Beach, CA",earthquake,0.84,2.32,0.295,12,reviewed,ci,ci
1979-01-03T00:20:51.650Z,33.9178333,-118.6753333,7.13,2.57,ml,36,72,,0.33,ci,ci12229155,2016-02-01T23:22:03.910Z,"13km S of Malibu Beach, CA",earthquake,0.66,1.29,0.36,3,reviewed,ci,ci
1979-01-03T04:57:16.450Z,33.9973333,-118.6986667,8.99,2.64,ml,39,64.8,,0.32,ci,ci3345321,2016-04-02T04:12:58.997Z,"4km SSW of Malibu Beach, CA",earthquake,0.6,1.01,0.342,3,reviewed,ci,ci
1979-01-03T05:23:21.600Z,15.644,147.063,33,4.4,mb,,,,,us,usp0000y8w,2014-11-06T23:21:55.616Z,"148 km ENE of Saipan, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1979-01-03T05:42:31.800Z,3.54,126.195,64,5.1,mb,,,,,us,usp0000y8x,2014-11-06T23:21:55.616Z,"221 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
1979-01-03T06:38:51.200Z,21.945,120.721,38,5.1,mb,,,,,us,usp0000y8y,2014-11-06T23:21:55.617Z,"6 km SSW of Hengchun, Taiwan",earthquake,,,,,reviewed,us,us
1979-01-03T06:44:50.550Z,36.7006667,-121.292,5.474,3.34,md,54,43,0.03694,0.09,nc,nc1043995,2016-12-15T23:34:50.110Z,"10 km SSE of Tres Pinos, California",earthquake,0.18,0.44,0.14,16,reviewed,nc,nc
1979-01-03T06:45:28.500Z,36.7893333,-121.8231667,6,3.4,ml,5,326,2.024,0.6,ci,ci3345324,2016-04-02T10:46:09.321Z,"6km WNW of Castroville, CA",earthquake,6.63,31.61,0.113,2,reviewed,ci,ci
1979-01-03T06:49:20.710Z,36.7028333,-121.2935,5.144,2.55,md,39,43,0.03514,0.09,nc,nc1043996,2016-12-15T23:34:55.423Z,"9 km SSE of Tres Pinos, California",earthquake,0.18,0.44,0.1,14,reviewed,nc,nc
1979-01-03T10:39:27.400Z,-6.908,155.816,69,4.6,mb,,,,,us,usp0000y8z,2014-11-06T23:21:55.619Z,"74 km SSE of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-03T11:02:28.100Z,-5.402,146.329,149,4,mb,,,,,us,usp0000y90,2014-11-06T23:21:55.620Z,"63 km ESE of Madang, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-03T12:26:46.200Z,51.639,-173.289,33,4.8,mb,,,,,us,usp0000y91,2014-11-06T23:21:55.622Z,"88 km SE of Atka, Alaska",earthquake,,,,,reviewed,us,us
1979-01-03T13:06:56.100Z,5.789,126.589,75,5.2,mb,,,,,us,usp0000y92,2014-11-06T23:21:55.622Z,"77 km SE of Pondaguitan, Philippines",earthquake,,,,,reviewed,us,us
1979-01-03T13:36:50.440Z,34.9431667,-119.1551667,1.31,3.29,ml,51,83,,0.35,ci,ci3345335,2016-04-02T17:03:07.289Z,"11km N of Pine Mountain Club, CA",earthquake,0.52,1.13,0.263,8,reviewed,ci,ci
1979-01-03T13:39:50.600Z,-4.317,134.038,33,4.8,mb,,,,,us,usp0000y94,2014-11-06T23:21:55.625Z,"193 km WSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-03T16:54:15.660Z,33.9536667,-118.6873333,10.83,2.62,ml,39,69,,0.28,ci,ci3345339,2016-04-02T10:46:11.138Z,"9km S of Malibu Beach, CA",earthquake,0.54,0.76,0.306,4,reviewed,ci,ci
1979-01-03T19:44:17.500Z,1.474,99.027,131,4.3,mb,,,,,us,usp0000y96,2014-11-06T23:21:55.626Z,"29 km WNW of Padangsidempuan, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-03T20:00:19.400Z,23.233,122.085,47,4.3,mb,,,,,us,usp0000y97,2014-11-06T23:21:55.627Z,"95 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
1979-01-03T20:00:42.850Z,35.0405,-119.1501667,9.44,3.46,ml,44,146,,0.45,ci,ci3345347,2016-04-02T07:26:13.937Z,"22km N of Pine Mountain Club, CA",earthquake,0.99,1.36,0.282,7,reviewed,ci,ci
1979-01-03T21:49:03.700Z,47.962,155.081,33,5,mb,,,,,us,usp0000y99,2014-11-06T23:21:55.630Z,east of the Kuril Islands,earthquake,,,,,reviewed,us,us
1979-01-04T01:02:05.720Z,33.9423333,-118.6678333,10.48,2.82,ml,44,69,,0.35,ci,ci3345356,2016-04-02T04:13:04.280Z,"10km S of Malibu Beach, CA",earthquake,0.65,0.89,0.263,4,reviewed,ci,ci
1979-01-04T01:30:37.300Z,23.078,122.016,33,4.5,mb,,,,,us,usp0000y9b,2014-11-06T23:21:55.632Z,"108 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
1979-01-04T02:10:02.900Z,-3.098,147.583,20,5.3,mb,,,,,us,usp0000y9c,2022-04-27T15:15:40.643Z,"122 km SSE of Lorengau, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-04T02:30:59.500Z,43.759,140.778,212,4.5,mb,,,,,us,usp0000y9e,2014-11-06T23:21:55.636Z,"61 km N of Yoichi, Japan",earthquake,,,,,reviewed,us,us
1979-01-04T04:16:16.000Z,-21.077,-173.973,33,4.9,mb,,,,,us,usp0000y9f,2014-11-06T23:21:55.636Z,"105 km ENE of ‘Ohonua, Tonga",earthquake,,,,,reviewed,us,us
1979-01-04T04:37:58.300Z,-3.331,147.513,49,4.4,mb,,,,,us,usp0000y9g,2014-11-06T23:21:55.638Z,"145 km S of Lorengau, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-04T09:25:48.800Z,-21.508,-178.579,532,5.1,mb,,,,,us,usp0000y9h,2014-11-06T23:21:55.639Z,Fiji region,earthquake,,,,,reviewed,us,us
1979-01-04T10:19:25.400Z,-6.286,147.165,109,3.9,mb,,,,,us,usp0000y9j,2014-11-06T23:21:55.639Z,"51 km NNE of Lae, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-04T11:29:12.140Z,31.595,-115.7676667,6,3.06,mh,14,305,1.052,0.52,ci,ci12229171,2016-02-01T21:55:21.530Z,"77km E of Maneadero, B.C., MX",earthquake,2.58,31.61,0.24,10,reviewed,ci,ci
1979-01-04T11:43:25.710Z,36.0013333,-120.5583333,4.677,2.75,md,14,141,0.07387,0.06,nc,nc1044019,2016-12-15T23:36:15.910Z,"15 km NW of Parkfield, California",earthquake,0.42,0.75,0.16,8,reviewed,nc,nc
1979-01-04T13:22:39.100Z,40.293,24.992,10,3.3,ml,,,,,us,usp0000y9m,2014-11-06T23:21:55.641Z,"45 km WSW of Kamariótissa, Greece",earthquake,,,,,reviewed,us,ath
1979-01-04T14:51:24.800Z,47.306,-113.138,5,3,ml,,,,,us,usp0000y9n,2014-11-06T23:21:55.642Z,"29 km ENE of Seeley Lake, Montana",earthquake,,,,,reviewed,us,mso
1979-01-04T15:02:21.900Z,5.003,62.074,10,4.7,mb,,,,,us,usp0000y9p,2014-11-06T23:21:55.643Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,us
1979-01-04T15:35:04.000Z,61.732,-150.037,34,3.4,ml,,,,,us,usp0000y9q,2014-11-06T23:21:55.644Z,"1 km S of Willow, Alaska",earthquake,,,,,reviewed,us,pmr
1979-01-04T19:36:47.400Z,11.997,142.994,42,5.1,mb,,,,,us,usp0000y9r,2014-11-06T23:21:55.646Z,"229 km SW of Merizo Village, Guam",earthquake,,,,,reviewed,us,us
1979-01-04T20:51:20.700Z,43.239,46.248,35,4.6,mb,,,,,us,usp0000y9s,2014-11-06T23:21:55.647Z,"2 km S of Oyskhara, Russia",earthquake,,,,,reviewed,us,us
1979-01-05T02:10:39.600Z,-56.424,-26.797,33,5.1,mb,,,,,us,usp0000y9t,2014-11-06T23:21:55.647Z,South Sandwich Islands region,earthquake,,,,,reviewed,us,us
1979-01-05T05:31:27.800Z,-20.826,-174.168,33,5.3,mb,,,,,us,usp0000y9u,2014-11-06T23:21:55.649Z,"98 km NE of ‘Ohonua, Tonga",earthquake,,,,,reviewed,us,us
1979-01-05T08:01:23.100Z,24.314,123.169,34,4.9,mb,,,,,us,usp0000y9v,2014-11-06T23:21:55.649Z,"24 km SE of Yonakuni, Japan",earthquake,,,,,reviewed,us,us
1979-01-05T09:20:17.400Z,32.602,141.554,29,5.2,mb,,,,,us,usp0000y9w,2014-11-06T23:21:55.651Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1979-01-05T09:29:38.400Z,-15.926,-74.93,28,5.1,mb,,,,,us,usp0000y9x,2014-11-06T23:21:55.652Z,"62 km WSW of Atiquipa, Peru",earthquake,,,,,reviewed,us,us
1979-01-05T10:03:50.200Z,39.854,25.666,10,4.2,mb,,,,,us,usp0000y9y,2014-11-06T23:21:55.653Z,"34 km W of Bozcaada, Turkey",earthquake,,,,,reviewed,us,us
1979-01-05T11:16:25.500Z,-11.158,164.753,33,4.2,mb,,,,,us,usp0000y9z,2014-11-06T23:21:55.654Z,"123 km WSW of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
1979-01-05T11:45:27.400Z,36.304,-116.8926667,6,2.68,ml,5,225,0.7507,0.46,ci,ci3345400,2016-04-02T16:59:49.399Z,"17km SSW of Furnace Creek, CA",earthquake,2.62,31.61,0.191,2,reviewed,ci,ci
1979-01-05T12:23:39.600Z,-5.375,147.41,202,4.4,mb,,,,,us,usp0000ya0,2014-11-06T23:21:55.655Z,"139 km NNW of Finschhafen, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-05T14:08:38.800Z,44.402,-110.265,5,3.5,ml,,,,,us,usp0000ya2,2014-11-06T23:21:55.657Z,"70 km SSW of Silver Gate, Montana",earthquake,,,,,reviewed,g,gs
1979-01-05T16:59:20.100Z,24.029,125.042,44,4.6,mb,,,,,us,usp0000ya3,2014-11-06T23:21:55.658Z,"89 km SSW of Hirara, Japan",earthquake,,,,,reviewed,us,us
1979-01-05T20:00:18.200Z,27.828,55.523,33,4.5,mb,,,,,us,usp0000ya4,2014-11-06T23:21:55.660Z,"103 km NW of Bandar Abbas, Iran",earthquake,,,,,reviewed,us,us
1979-01-05T21:22:40.000Z,1.608,127.343,139,5,mb,,,,,us,usp0000ya5,2014-11-06T23:21:55.660Z,"75 km W of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-06T00:21:15.800Z,-29.63,-71.441,39,5.1,mb,,,,,us,usp0000ya7,2014-11-06T23:21:55.663Z,"35 km NNW of La Serena, Chile",earthquake,,,,,reviewed,us,us
1979-01-06T01:08:55.000Z,38.3,69.319,35,4,mb,,,,,us,usp0000ya8,2014-11-06T23:21:55.664Z,"9 km S of Norak, Tajikistan",earthquake,,,,,reviewed,us,us
1979-01-06T01:10:24.500Z,-6.983,67.956,10,4.8,mb,,,,,us,usp0000ya9,2014-11-06T23:21:55.665Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,us
1979-01-06T01:20:35.100Z,39.24,-116.378,5,4.2,ml,,,,,us,usp0000yaa,2016-04-02T00:56:45.769Z,"47 km SW of Eureka, Nevada",earthquake,,,,,reviewed,us,brk
1979-01-06T01:25:48.700Z,44.837,-111.449,5,4.1,ml,,,,,us,usp0000yab,2014-11-06T23:21:55.668Z,"21 km WNW of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,us,gs
1979-01-06T01:31:47.600Z,-8.883,-75.728,33,5.7,mb,,,,,us,usp0000yac,2022-04-27T15:15:42.031Z,"54 km NNE of Tingo María, Peru",earthquake,,,,,reviewed,us,us
1979-01-06T01:50:18.140Z,33.8296667,-117.0355,13.19,2.74,ml,47,25,0.08878,0.27,ci,ci3345416,2016-04-01T21:41:26.517Z,"9km NW of San Jacinto, CA",earthquake,0.29,0.58,0.173,4,reviewed,ci,ci
1979-01-06T01:58:55.300Z,38.963,-105.16,5,2.9,ml,,,,,us,usp0000yad,2020-09-18T23:08:18.718Z,"2 km N of Divide, Colorado",earthquake,,,,,reviewed,us,gs
1979-01-06T03:06:01.800Z,-14.442,-75.678,54,4.7,mb,,,,,us,usp0000yae,2014-11-06T23:21:55.671Z,"28 km S of Santiago, Peru",earthquake,,,,,reviewed,us,us
1979-01-06T06:32:17.700Z,-4.858,152.592,86,4.7,mb,,,,,us,usp0000yaf,2014-11-06T23:21:55.672Z,"67 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-06T08:56:29.300Z,58.554,-140.764,33,4.1,ml,,,,,us,usp0000yag,2014-11-06T23:21:55.672Z,"125 km SSW of Yakutat, Alaska",earthquake,,,,,reviewed,us,pmr
1979-01-06T09:21:55.900Z,15.391,-93.683,122,4.7,mb,,,,,us,usp0000yah,2014-11-06T23:21:55.674Z,"47 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,,,,,reviewed,us,us
1979-01-06T09:49:08.600Z,6.796,-73.04,162,4.9,mb,,,,,us,usp0000yaj,2014-11-06T23:21:55.675Z,"8 km WNW of Cepitá, Colombia",earthquake,,,,,reviewed,us,us
1979-01-06T11:49:42.400Z,-0.043,126.595,74,5.1,mb,,,,,us,usp0000yak,2014-11-06T23:21:55.677Z,"127 km SW of Ternate, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-06T11:51:30.700Z,18.27,-102.785,32,5.2,mb,,,,,us,usp0000yam,2022-04-27T15:15:47.409Z,"51 km WSW of Tumbiscatío de Ruiz, Mexico",earthquake,,,,,reviewed,us,us
1979-01-06T12:50:51.100Z,2.236,-75.942,36,4.9,mb,,,,,us,usp0000yan,2014-11-06T23:21:55.678Z,"5 km NE of La Argentina, Colombia",earthquake,,,,,reviewed,us,us
1979-01-06T13:48:55.540Z,48.8728333,-122.1145,11.605,2.9,md,11,159,,0.21,uw,uw10848653,2016-07-25T00:37:05.570Z,"5 km SSE of Kendall, Washington",earthquake,1.476,3.47,0.08,4,reviewed,uw,uw
1979-01-06T17:48:49.770Z,40.4105,-124.4843333,21.267,3.01,md,13,274,0.1514,0.06,nc,nc1044044,2016-12-15T23:37:57.504Z,"26 km SW of Ferndale, California",earthquake,2.39,0.5,,1,reviewed,nc,nc
1979-01-06T19:53:35.300Z,33.9391667,-118.6981667,10.46,2.51,mh,31,70,,0.26,ci,ci3345425,2016-04-01T21:41:59.433Z,"10km S of Malibu Beach, CA",earthquake,0.59,0.89,0.312,14,reviewed,ci,ci
1979-01-06T21:16:18.500Z,-16.97,-178.827,365,4.4,mb,,,,,us,usp0000yap,2014-11-06T23:21:55.680Z,"201 km ESE of Labasa, Fiji",earthquake,,,,,reviewed,us,us
1979-01-06T21:17:03.300Z,36.43,26.813,144,3.8,mb,,,,,us,usp0000yaq,2014-11-06T23:21:55.680Z,"35 km SW of Mandráki, Greece",earthquake,,,,,reviewed,us,us
1979-01-06T22:32:13.390Z,35.4388333,-114.5238333,6,2.8,mh,6,286,1.129,0.82,ci,ci3345429,2016-04-02T04:09:57.147Z,"30km N of Laughlin, NV",earthquake,6.71,31.61,0.271,7,reviewed,ci,ci
1979-01-07T00:25:23.500Z,-22.945,-175.464,33,5.5,mb,,,,,us,usp0000yar,2022-04-27T15:15:48.781Z,"186 km SSW of ‘Ohonua, Tonga",earthquake,,,,,reviewed,us,us
1979-01-07T02:03:41.200Z,-4.4,153.432,98,5.4,mb,,,,,us,usp0000yas,2022-04-27T15:15:50.067Z,"129 km E of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
1979-01-07T03:34:47.500Z,29.968,99.657,62,4.7,mb,,,,,us,usp0000yat,2022-04-27T14:43:52.555Z,"221 km W of Kangding, China",earthquake,,,,,reviewed,us,us
1979-01-07T07:41:49.500Z,18.812,145.138,411,4.7,mb,,,,,us,usp0000yav,2014-11-06T23:21:55.686Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1979-01-07T08:11:39.730Z,19.4163333,-155.401,8.631,2.95,ml,39,43,,0.09,hv,hv19790073,2020-03-31T20:42:08.390Z,"17 km W of Volcano, Hawaii",earthquake,0.33,0.59,0.04,3,reviewed,hv,hv
1979-01-07T10:51:01.400Z,-27.984,-176.599,29,5.6,ms,,,,,us,usp0000yaw,2022-04-27T15:15:55.444Z,Kermadec Islands region,earthquake,,,,,reviewed,us,us
1979-01-07T11:37:31.830Z,36.1003333,-120.2563333,9.911,3.8,ml,31,184,0.1459,0.1,nc,nc1044050,2016-12-15T23:38:19.568Z,"10 km ESE of Coalinga, California",earthquake,0.49,0.53,,0,reviewed,nc,nc
1979-01-07T12:05:10.400Z,-7.632,130.343,20,4.7,mb,,,,,us,usp0000yaz,2014-11-06T23:21:55.690Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-07T12:57:09.100Z,-7.989,129.871,55,4.7,mb,,,,,us,usp0000yb0,2014-11-06T23:21:55.691Z,"Kepulauan Babar, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-07T13:42:51.040Z,36.1046667,-120.2546667,9.821,2.81,md,27,223,0.1477,0.08,nc,nc1044060,2016-12-15T23:38:57.427Z,"10 km ESE of Coalinga, California",earthquake,0.43,0.47,0.15,10,reviewed,nc,nc
1979-01-07T22:05:15.960Z,33.987,-116.8311667,8.53,2.62,ml,44,27,0.05256,0.26,ci,ci3345445,2016-04-02T10:42:34.587Z,"8km NNE of Banning, CA",earthquake,0.33,0.89,0.12,4,reviewed,ci,ci
1979-01-07T22:57:14.700Z,-24.033,-179.912,447,4.6,mb,,,,,us,usp0000yb1,2014-11-06T23:21:55.692Z,south of the Fiji Islands,earthquake,,,,,reviewed,us,us
1979-01-07T23:20:35.700Z,38.646,142.437,38,4.4,mb,,,,,us,usp0000yb2,2014-11-06T23:21:55.693Z,"78 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1979-01-08T00:39:52.900Z,41.962,142.514,70,5,mb,,,,,us,usp0000yb4,2014-11-06T23:21:55.696Z,"43 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,us
1979-01-08T02:11:37.700Z,37.878,20.874,54,4,mb,,,,,us,usp0000yb5,2014-11-06T23:21:55.696Z,"9 km NNE of Vanáton, Greece",earthquake,,,,,reviewed,us,us
1979-01-08T02:40:07.200Z,33.9,-119.1571667,0.46,2.61,ml,35,79,,0.39,ci,ci3345450,2016-04-01T21:41:29.066Z,"28km S of Port Hueneme, CA",earthquake,0.81,1.2,0.285,4,reviewed,ci,ci
1979-01-08T02:41:36.300Z,38.422,73.191,102,4.7,mb,,,,,us,usp0000yb6,2014-11-06T23:21:55.697Z,"73 km WNW of Murghob, Tajikistan",earthquake,,,,,reviewed,us,us
1979-01-08T04:20:25.900Z,-14.849,-71.63,103,4.6,mb,,,,,us,usp0000yb7,2014-11-06T23:21:55.699Z,"11 km WSW of Coporaque, Peru",earthquake,,,,,reviewed,us,us
1979-01-08T05:14:05.910Z,19.3478333,-155.219,9.194,2.98,ml,36,60,,0.09,hv,hv19790087,2020-03-31T20:42:10.570Z,"10 km S of Volcano, Hawaii",earthquake,0.36,0.41,0.12,2,reviewed,hv,hv
1979-01-08T06:43:05.000Z,44.217,15.846,10,4.1,ml,,,,,us,usp0000yb9,2014-11-06T23:21:55.701Z,"9 km S of Gra?ac, Croatia",earthquake,,,,,reviewed,us,tri
1979-01-08T07:27:04.800Z,-4.169,135.989,33,5.5,mb,,,,,us,usp0000yba,2022-04-27T15:15:56.642Z,"104 km SSE of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-08T08:27:15.800Z,37.046,140.947,113,4.3,mb,,,,,us,usp0000ybb,2014-11-06T23:21:55.704Z,"5 km E of Iwaki, Japan",earthquake,,,,,reviewed,us,us
1979-01-08T10:17:02.700Z,16.892,-101.124,54,4.1,mb,,,,,us,usp0000ybd,2014-11-06T23:21:55.707Z,"48 km SSW of San Luis de La Loma, Mexico",earthquake,,,,,reviewed,us,us
1979-01-08T11:04:08.500Z,56.827,-157.864,105,4.1,mb,,,,,us,usp0000ybe,2014-11-06T23:21:55.707Z,"48 km ESE of Port Heiden, Alaska",earthquake,,,,,reviewed,us,us
1979-01-08T12:12:24.100Z,44.016,148.284,33,5.2,mb,,,,,us,usp0000ybf,2014-11-06T23:21:55.708Z,"127 km E of Shikotan, Russia",earthquake,,,,,reviewed,us,us
1979-01-08T12:34:47.100Z,-3.711,131.225,33,3.5,mb,,,,,us,usp0000ybg,2014-11-06T23:21:55.710Z,"259 km E of Amahai, Indonesia",earthquake,,,,,reviewed,us,us
1979-01-08T13:17:13.200Z,44.256,148.055,33,4.3,mb,,,,,us,usp0000ybh,2014-11-06T23:21:55.710Z,"108 km S of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1979-01-08T14:21:41.900Z,60.699,-151.159,85,3.8,mb,,,,,us,usp0000ybj,2014-11-06T23:21:55.712Z,"7 km E of Nikiski, Alaska",earthquake,,,,,reviewed,us,us
1979-01-08T14:43:59.790Z,19.2563333,-155.1136667,43.917,2.64,ml,31,200,,0.09,hv,hv19790097,2020-03-31T20:43:09.310Z,"23 km S of Fern Forest, Hawaii",earthquake,0.93,1.2,0.11,2,reviewed,hv,hv
1979-01-08T16:01:49.500Z,51.639,-173.173,43,4.8,mb,,,,,us,usp0000ybk,2014-11-06T23:21:55.713Z,"94 km SE of Atka, Alaska",earthquake,,,,,reviewed,us,us
